State	District	Market	Commodity	Variety	Grade	Arrival_Date	Min_x0020_Price	Max_x0020_Price	Modal_x0020_Price
Uttar Pradesh	Sitapur	Sitapur	Potato	Desi	FAQ	07/08/2025	900	1280	1140
Uttar Pradesh	Sitapur	Sitapur	Pumpkin	Pumpkin	FAQ	07/08/2025	1200	1550	1460
Uttar Pradesh	Sitapur	Viswan	Green Chilli	Green Chilly	FAQ	07/08/2025	4460	4500	4480
Uttar Pradesh	Sitapur	Viswan	Sugar	Chini	FAQ	07/08/2025	4210	4250	4230
Uttar Pradesh	Unnao	Unnao	Bengal Gram(Gram)(Whole)	Desi (Whole)	FAQ	07/08/2025	6400	6500	6450
Uttar Pradesh	Unnao	Unnao	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	2050	2175	2100
Uttar Pradesh	Unnao	Unnao	Garlic	Desi	FAQ	07/08/2025	6200	6325	6250
Uttar Pradesh	Unnao	Unnao	Green Chilli	Green Chilly	FAQ	07/08/2025	4500	4650	4550
Uttar Pradesh	Unnao	Unnao	White Peas	White Peas	FAQ	07/08/2025	3975	4050	4025
Uttrakhand	Champawat	Tanakpur	Cucumbar(Kheera)	Other	FAQ	07/08/2025	800	900	850
Uttrakhand	Dehradoon	Chakrata	Tomato	Other	FAQ	07/08/2025	1500	2000	1600
Uttrakhand	Dehradoon	Rishikesh	Apple	Other	Large	07/08/2025	3500	7500	5500
Uttrakhand	Dehradoon	Rishikesh	Cabbage	Other	FAQ	07/08/2025	850	1200	1000
Uttrakhand	Dehradoon	Rishikesh	Green Chilli	Green Chilly	FAQ	07/08/2025	3000	4500	3600
Uttrakhand	Dehradoon	Rishikesh	Lime	Lime	Small	07/08/2025	3500	5000	4000
Uttrakhand	Dehradoon	Rishikesh	Mousambi(Sweet Lime)	Other	Small	07/08/2025	4000	4500	4200
Uttrakhand	Dehradoon	Rishikesh	Onion	Other	FAQ	07/08/2025	1500	2000	1700
Uttrakhand	Dehradoon	Rishikesh	Pomegranate	Other	Small	07/08/2025	8500	11500	10000
Uttrakhand	Dehradoon	Rishikesh	Potato	Other	FAQ	07/08/2025	1100	1500	1250
Uttrakhand	Dehradoon	Vikasnagar	Brinjal	Other	FAQ	07/08/2025	600	700	700
Uttrakhand	Dehradoon	Vikasnagar	Cucumbar(Kheera)	Other	FAQ	07/08/2025	500	600	600
Uttrakhand	Dehradoon	Vikasnagar	Garlic	Other	FAQ	07/08/2025	3500	4500	4500
Uttrakhand	Dehradoon	Vikasnagar	Pumpkin	Other	FAQ	07/08/2025	500	500	500
Uttrakhand	Garhwal (Pauri)	Kotadwara	Bottle gourd	Other	FAQ	07/08/2025	800	1000	900
Uttrakhand	Haridwar	Bhagwanpur(Naveen Mandi Sthal)	Potato	Other	Non-FAQ	07/08/2025	600	1200	700
Uttrakhand	Haridwar	Haridwar Union	Apple	Other	Medium	07/08/2025	3000	7000	5000
Uttrakhand	Haridwar	Haridwar Union	Banana	Other	Medium	07/08/2025	1200	1500	1300
Uttrakhand	Haridwar	Haridwar Union	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	1000	1400	1200
Uttrakhand	Haridwar	Haridwar Union	Potato	Potato	FAQ	07/08/2025	1000	1200	1100
Uttrakhand	Haridwar	Roorkee	Potato	Other	FAQ	07/08/2025	800	1250	1000
Uttrakhand	Haridwar	Roorkee	Pumpkin	Other	FAQ	07/08/2025	400	600	500
Uttrakhand	Haridwar	Roorkee	Tomato	Other	FAQ	07/08/2025	1000	2200	1500
Uttrakhand	Nanital	Haldwani	Green Chilli	Other	FAQ	07/08/2025	1500	2200	1800
Uttrakhand	Nanital	Haldwani	Raddish	Other	FAQ	07/08/2025	500	1000	800
Uttrakhand	Nanital	Ramnagar	Brinjal	Other	FAQ	07/08/2025	800	1000	900
Uttrakhand	Nanital	Ramnagar	Raddish	Other	FAQ	07/08/2025	800	1000	900
Uttrakhand	UdhamSinghNagar	Bazpur	Banana	Other	Large	07/08/2025	1500	1500	1500
Uttrakhand	UdhamSinghNagar	Jaspur(UC)	Jack Fruit	Other	Large	07/08/2025	1200	1200	1200
Uttrakhand	UdhamSinghNagar	Kashipur	Banana	Other	Medium	07/08/2025	1800	2000	1900
Uttrakhand	UdhamSinghNagar	Kashipur	Cucumbar(Kheera)	Other	FAQ	07/08/2025	1400	1400	1400
Uttrakhand	UdhamSinghNagar	Kashipur	French Beans (Frasbean)	Other	FAQ	07/08/2025	2200	3400	2800
Uttrakhand	UdhamSinghNagar	Kashipur	Jack Fruit	Other	Medium	07/08/2025	1400	1400	1400
Uttrakhand	UdhamSinghNagar	Kashipur	Mango	Other	Medium	07/08/2025	2800	2800	2800
Uttrakhand	UdhamSinghNagar	Kashipur	Pomegranate	Other	Medium	07/08/2025	5800	6200	6000
Uttrakhand	UdhamSinghNagar	Kashipur	Sponge gourd	Other	FAQ	07/08/2025	600	800	700
Uttrakhand	UdhamSinghNagar	Khateema	Ridgeguard(Tori)	Other	FAQ	07/08/2025	300	500	400
Uttrakhand	UdhamSinghNagar	Rudrapur	Banana	Banana - Ripe	Medium	07/08/2025	3000	5000	4000
Uttrakhand	UdhamSinghNagar	Rudrapur	Bitter gourd	Other	FAQ	07/08/2025	1500	2000	1800
Uttrakhand	UdhamSinghNagar	Rudrapur	Brinjal	Other	FAQ	07/08/2025	800	1500	900
Uttrakhand	UdhamSinghNagar	Rudrapur	Cabbage	Other	FAQ	07/08/2025	5000	7000	6000
Uttrakhand	UdhamSinghNagar	Rudrapur	Capsicum	Other	FAQ	07/08/2025	3000	5000	4000
Uttrakhand	UdhamSinghNagar	Rudrapur	Papaya	Other	Medium	07/08/2025	3000	5000	4000
Uttrakhand	UdhamSinghNagar	Rudrapur	Tender Coconut	Tender Coconut	Medium	07/08/2025	800	1000	900
Uttrakhand	UdhamSinghNagar	Sitarganj	Bhindi(Ladies Finger)	Other	FAQ	07/08/2025	1200	1800	1500
West Bengal	Alipurduar	Alipurduar	Brinjal	Other	FAQ	07/08/2025	2100	2300	2200
West Bengal	Alipurduar	Alipurduar	Green Chilli	Other	FAQ	07/08/2025	5000	5500	5300
West Bengal	Alipurduar	Falakata	Green Chilli	Other	FAQ	07/08/2025	3500	4500	4000
West Bengal	Alipurduar	Falakata	Tomato	Other	FAQ	07/08/2025	3500	4000	3800
West Bengal	Bankura	Bishnupur(Bankura)	Mustard	Mustard	FAQ	07/08/2025	5800	6200	6000
West Bengal	Bankura	Bishnupur(Bankura)	Onion	Nasik	Non-FAQ	07/08/2025	1500	2000	1800
West Bengal	Bankura	Bishnupur(Bankura)	Rice	Fine	FAQ	07/08/2025	4300	4500	4400
West Bengal	Bankura	Khatra	Brinjal	Round/Long	FAQ	07/08/2025	4000	5500	4500
West Bengal	Bankura	Khatra	Wheat	Sonalika	Non-FAQ	07/08/2025	2800	3200	3000
West Bengal	Birbhum	Birbhum	Onion	Other	FAQ	07/08/2025	1800	2000	1900
West Bengal	Birbhum	Birbhum	Potato	Potato	FAQ	07/08/2025	1050	1150	1100
West Bengal	Birbhum	Bolpur	Ginger(Dry)	Big/Thick	FAQ	07/08/2025	9300	9500	9400
West Bengal	Birbhum	Sainthia	Green Chilli	Green Chilly	FAQ	07/08/2025	7800	8000	7900
West Bengal	Coochbehar	Coochbehar	Onion	Other	FAQ	07/08/2025	2000	2200	2100
West Bengal	Darjeeling	Darjeeling	Squash(Chappal Kadoo)	Other	FAQ	07/08/2025	1600	1800	1700
West Bengal	Darjeeling	Karsiyang(Matigara)	Carrot	Other	FAQ	07/08/2025	4500	5000	4800
West Bengal	Darjeeling	Siliguri	Banana	Other	Large	07/08/2025	1800	2000	1900
West Bengal	Darjeeling	Siliguri	Onion	Other	FAQ	07/08/2025	1800	2000	1900
West Bengal	Darjeeling	Siliguri	Potato	Jyoti	FAQ	07/08/2025	1130	1180	1150
West Bengal	Darjeeling	Siliguri	Rice	Fine(Basmati)	FAQ	07/08/2025	4600	4800	4700
West Bengal	Darjeeling	Siliguri	Squash(Chappal Kadoo)	Other	FAQ	07/08/2025	1000	1200	1100
West Bengal	Howrah	Ramkrishanpur(Howrah)	Bhindi(Ladies Finger)	Bhindi	FAQ	07/08/2025	5200	6000	5500
West Bengal	Howrah	Ramkrishanpur(Howrah)	Green Chilli	Other	FAQ	07/08/2025	9000	11000	10000
West Bengal	Howrah	Ramkrishanpur(Howrah)	Green Gram Dal (Moong Dal)	Green Gram Dal	FAQ	07/08/2025	10800	11200	11000
West Bengal	Howrah	Ramkrishanpur(Howrah)	Tomato	Other	FAQ	07/08/2025	6200	7000	6500
West Bengal	Jalpaiguri	Dhupguri	Brinjal	Other	FAQ	07/08/2025	1800	2000	1900
West Bengal	Jalpaiguri	Dhupguri	Pointed gourd (Parval)	Pointed gourd (Parval)	FAQ	07/08/2025	3400	3600	3500
West Bengal	Jalpaiguri	Jalpaiguri Sadar	Potato	Jyoti	FAQ	07/08/2025	1100	1200	1150
West Bengal	Jalpaiguri	Jalpaiguri Sadar	Sweet Pumpkin	Sweet Pumpkin	FAQ	07/08/2025	900	1100	1000
West Bengal	Kalimpong	Kalimpong	Cabbage	Cabbage	FAQ	07/08/2025	3000	3200	3100
West Bengal	Kalimpong	Kalimpong	Ginger(Dry)	Other	FAQ	07/08/2025	11000	11400	11200
West Bengal	Kalimpong	Kalimpong	Potato	Red	Non-FAQ	07/08/2025	2000	2200	2100
West Bengal	Kolkata	Sealdah Koley Market	Cucumbar(Kheera)	Other	FAQ	07/08/2025	5000	6000	6000
West Bengal	Kolkata	Sealdah Koley Market	Green Chilli	Other	FAQ	07/08/2025	5000	7000	6000
West Bengal	Kolkata	Sealdah Koley Market	Pointed gourd (Parval)	Other	FAQ	07/08/2025	3000	4000	3500
West Bengal	Kolkata	Sealdah Koley Market	Sweet Pumpkin	Other	FAQ	07/08/2025	1600	2500	2000
West Bengal	Malda	English Bazar	Rice	Common	FAQ	07/08/2025	4150	4300	4250
West Bengal	Medinipur(W)	Garbeta(Medinipur)	Green Chilli	Green Chilly	FAQ	07/08/2025	7600	8000	7800
West Bengal	Medinipur(W)	Garbeta(Medinipur)	Potato	Jyoti	FAQ	07/08/2025	1160	1180	1170
West Bengal	Medinipur(W)	Ghatal	Cucumbar(Kheera)	Cucumbar	FAQ	07/08/2025	6100	6300	6200
West Bengal	Medinipur(W)	Ghatal	Mustard	Yellow (Black)	FAQ	07/08/2025	6000	6200	6100
West Bengal	Medinipur(W)	Ghatal	Pumpkin	Other	FAQ	07/08/2025	2100	2300	2200
West Bengal	Medinipur(W)	Ghatal	Tomato	Local	FAQ	07/08/2025	5100	5300	5200
West Bengal	Medinipur(W)	Medinipur(West)	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	2200	2400	2300
West Bengal	Medinipur(W)	Medinipur(West)	Brinjal	Brinjal	FAQ	07/08/2025	5100	5300	5200
West Bengal	Medinipur(W)	Medinipur(West)	Ginger(Dry)	Dry	FAQ	07/08/2025	6000	6500	6200
West Bengal	Murshidabad	Jangipur	Jute	TD-5	FAQ	07/08/2025	6450	6550	6500
West Bengal	Murshidabad	Jangipur	Potato	Jyoti	FAQ	07/08/2025	1200	1300	1245
West Bengal	Murshidabad	Jiaganj	Rice	Fine	FAQ	07/08/2025	3500	3600	3550
West Bengal	Nadia	Chakdah	Sweet Pumpkin	Other	FAQ	07/08/2025	1900	2100	2000
West Bengal	Nadia	Karimpur	Brinjal	Other	FAQ	07/08/2025	5400	5600	5500
West Bengal	Nadia	Karimpur	Onion	Nasik	FAQ	07/08/2025	1800	2000	1900
West Bengal	Nadia	Nadia	Green Chilli	Other	FAQ	07/08/2025	8100	8400	8200
West Bengal	Nadia	Nadia	Onion	Nasik	FAQ	07/08/2025	1900	2100	2000
West Bengal	Nadia	Nadia	Sweet Pumpkin	Sweet Pumpkin	FAQ	07/08/2025	1800	2000	1900
West Bengal	Nadia	Ranaghat	Pumpkin	Other	FAQ	07/08/2025	2000	2200	2100
West Bengal	Nadia	Ranaghat	Tomato	Other	FAQ	07/08/2025	5000	5400	5200
West Bengal	Paschim Bardhaman	Asansol	Arhar Dal(Tur Dal)	Arhar Dal(Tur)	FAQ	07/08/2025	11800	12100	11950
West Bengal	Paschim Bardhaman	Asansol	Green Gram Dal (Moong Dal)	Green Gram Dal	FAQ	07/08/2025	11250	11500	11400
West Bengal	Paschim Bardhaman	Asansol	Masur Dal	Masur Dal	FAQ	07/08/2025	9350	9550	9400
West Bengal	Paschim Bardhaman	Asansol	Mustard	Other	FAQ	07/08/2025	6800	7000	6875
West Bengal	Paschim Bardhaman	Asansol	Potato	Jyoti	Non-FAQ	07/08/2025	1050	1180	1160
West Bengal	Paschim Bardhaman	Asansol	Tomato	Hybrid	Non-FAQ	07/08/2025	4050	4250	4200
West Bengal	Paschim Bardhaman	Durgapur	Brinjal	Other	FAQ	07/08/2025	4050	4250	4200
West Bengal	Paschim Bardhaman	Durgapur	Mustard Oil	Other	FAQ	07/08/2025	15350	15500	15400
West Bengal	Paschim Bardhaman	Durgapur	Onion	Nasik	Non-FAQ	07/08/2025	1500	1700	1600
West Bengal	Purba Bardhaman	Guskara	Mustard	Yellow (Black)	FAQ	07/08/2025	6000	6200	6100
West Bengal	Purba Bardhaman	Guskara	Potato	Jyoti	FAQ	07/08/2025	1160	1200	1180
West Bengal	Purba Bardhaman	Kalna	Brinjal	Other	FAQ	07/08/2025	4500	4700	4600
West Bengal	Purba Bardhaman	Kalna	Cucumbar(Kheera)	Other	FAQ	07/08/2025	3500	3800	3700
West Bengal	Purba Bardhaman	Kalna	Tomato	Other	FAQ	07/08/2025	3800	4000	3900
West Bengal	Purba Bardhaman	Katwa	Onion	Other	FAQ	07/08/2025	1900	2100	2000
West Bengal	Purba Bardhaman	Katwa	Paddy(Dhan)(Common)	Fine	FAQ	07/08/2025	2320	2360	2340
West Bengal	Purba Bardhaman	Katwa	Potato	Jyoti	FAQ	07/08/2025	1320	1380	1340
West Bengal	Purba Bardhaman	Katwa	Rice	Common	FAQ	07/08/2025	3280	3300	3290
West Bengal	Purba Bardhaman	Katwa	Rice	Fine	FAQ	07/08/2025	3530	3550	3540
West Bengal	Puruliya	Balarampur	Brinjal	Other	FAQ	07/08/2025	4000	4500	4200
West Bengal	Puruliya	Balarampur	Lentil (Masur)(Whole)	Masur Dal	FAQ	07/08/2025	9900	11000	10600
West Bengal	Puruliya	Balarampur	Ridgeguard(Tori)	Other	FAQ	07/08/2025	5000	6000	5500
West Bengal	Puruliya	Purulia	Mustard Oil	Mustard Oil	FAQ	07/08/2025	18000	18309	18140
West Bengal	Uttar Dinajpur	Islampur	Rice	Fine	FAQ	07/08/2025	3500	3700	3600
West Bengal	Uttar Dinajpur	Kaliaganj	Jute	TD-5	FAQ	07/08/2025	7200	7400	7300
Andhra Pradesh	Chittor	Palamaner	Cabbage	Cabbage	FAQ	07/08/2025	600	1000	800
Andhra Pradesh	Chittor	Palamaner	Cauliflower	Cauliflower	FAQ	07/08/2025	700	1200	1000
Andhra Pradesh	Chittor	Palamaner	Green Chilli	Green Chilly	FAQ	07/08/2025	4000	6000	5000
Andhra Pradesh	Chittor	Punganur	Tomato	Hybrid	FAQ	07/08/2025	3340	4000	3670
Andhra Pradesh	East Godavari	Ravulapelem	Banana	Amruthapani	Large	07/08/2025	2800	3600	3400
Andhra Pradesh	East Godavari	Ravulapelem	Banana	Desi(Bontha)	Large	07/08/2025	2200	2800	2600
Andhra Pradesh	East Godavari	Ravulapelem	Banana	Karpura	Large	07/08/2025	2400	3800	3400
Andhra Pradesh	Krishna	Tiruvuru	Maize	Hybrid/Local	FAQ	07/08/2025	2250	2350	2300
Andhra Pradesh	Krishna	Tiruvuru	Paddy(Dhan)(Common)	Sona	Non-FAQ	07/08/2025	2300	2500	2400
Andhra Pradesh	Visakhapatnam	Anakapally	Gur(Jaggery)	NO 1	FAQ	07/08/2025	4700	4700	4700
Andhra Pradesh	Visakhapatnam	Anakapally	Gur(Jaggery)	NO 3	FAQ	07/08/2025	3000	3480	3240
Andhra Pradesh	West Godavari	Denduluru	Lime	Lime	Medium	07/08/2025	1000	3000	2000
Assam	Barpeta	Barpeta Road	Pumpkin	Pumpkin	Local	07/08/2025	900	1000	1000
Assam	Darrang	Balugaon	Brinjal	Brinjal	Local	07/08/2025	1200	1600	1400
Assam	Goalpara	Sonari	Bitter gourd	Bitter Gourd	Local	07/08/2025	2000	2500	2400
Assam	Goalpara	Sonari	Cabbage	Cabbage	Local	07/08/2025	1500	2000	1700
Assam	Kamrup	Pamohi(Garchuk)	Green Chilli	Green Chilly	Local	07/08/2025	6500	7000	6800
Assam	Lakhimpur	Kakoi Weekly Market	Bhindi(Ladies Finger)	Bhindi	Local	07/08/2025	1500	1700	1700
Assam	Lakhimpur	Kakoi Weekly Market	Green Chilli	Green Chilly	Local	07/08/2025	6700	7000	7000
Assam	Lakhimpur	Kakoi Weekly Market	Tomato	Tomato	Local	07/08/2025	3000	3500	3500
Assam	MORIGAON	Burhagaon	Capsicum	Capsicum	Local	07/08/2025	1400	1700	1500
Assam	MORIGAON	Burhagaon	Pumpkin	Pumpkin	Local	07/08/2025	900	1100	1000
Assam	Nagaon	Ambagan	Bhindi(Ladies Finger)	Bhindi	Local	07/08/2025	1500	1600	1600
Assam	Nalbari	Nalbari	Bhindi(Ladies Finger)	Bhindi	Local	07/08/2025	2000	2400	2000
Assam	Nalbari	Nalbari	Bitter gourd	Bitter Gourd	Local	07/08/2025	2000	2600	2400
Assam	Nalbari	Nalbari	Capsicum	Capsicum	Local	07/08/2025	2400	3000	2600
Assam	Sibsagar	Sonari	Cabbage	Cabbage	Local	07/08/2025	2200	2500	2500
Assam	Sibsagar	Sonari	Ginger(Green)	Green Ginger	Local	07/08/2025	4400	4600	4600
Assam	Sibsagar	Sonari	Tomato	Tomato	Local	07/08/2025	2800	2900	2800
Assam	Sonitpur	Dhekiajuli	Cabbage	Cabbage	Local	07/08/2025	1800	2000	2000
Assam	Sonitpur	Dhekiajuli	Capsicum	Capsicum	Local	07/08/2025	1500	1700	1700
Assam	Sonitpur	Dhekiajuli	Lemon	Lemon	Local	07/08/2025	1067.2	1600.8	1600.8
Chandigarh	Chandigarh	Chandigarh(Grain/Fruit)	Cauliflower	Other	FAQ	07/08/2025	2000	4000	3200
Chandigarh	Chandigarh	Chandigarh(Grain/Fruit)	Lemon	Other	FAQ	07/08/2025	2000	3000	2600
Chandigarh	Chandigarh	Chandigarh(Grain/Fruit)	Potato	Other	FAQ	07/08/2025	300	1500	1000
Chattisgarh	Balrampur	Kusmee	Millets	Millets	FAQ	07/08/2025	3000	3000	3000
Chattisgarh	Bilaspur	Jairamnagar	Paddy(Dhan)(Common)	D.B.	Non-FAQ	07/08/2025	2000	2000	2000
Chattisgarh	Bilaspur	Tiphra	Tomato	Local	Non-FAQ	07/08/2025	3500	3700	3600
Chattisgarh	Gariyaband	Rajim	Paddy(Dhan)(Common)	Sugandha	Non-FAQ	07/08/2025	2000	2042	2000
Chattisgarh	Jashpur	Kunkuri	Paddy(Dhan)(Common)	1001	Non-FAQ	07/08/2025	2320	2320	2320
Chattisgarh	Rajnandgaon	Gandai	Tomato	Deshi	Non-FAQ	07/08/2025	1800	2400	2000
Chattisgarh	Surguja	Ambikapur	Wheat	Local	FAQ	07/08/2025	2427	2427	2427
Gujarat	Ahmedabad	Ahmedabad	Brinjal	Other	FAQ	07/08/2025	1000	3000	2350
Gujarat	Ahmedabad	Ahmedabad	Carrot	Other	FAQ	07/08/2025	1500	3000	2650
Gujarat	Ahmedabad	Ahmedabad	Cucumbar(Kheera)	Other	FAQ	07/08/2025	500	2500	2150
Gujarat	Ahmedabad	Ahmedabad	Elephant Yam (Suran)	Other	FAQ	07/08/2025	4000	4500	4100
Gujarat	Ahmedabad	Ahmedabad	Pointed gourd (Parval)	Other	FAQ	07/08/2025	4500	5500	5000
Gujarat	Ahmedabad	Ahmedabad(Chimanbhai Patal Market Vasana)	Potato	Desi	FAQ	07/08/2025	500	1200	1050
Gujarat	Ahmedabad	Sanad	Wheat	Sharbati	FAQ	07/08/2025	2460	2850	2655
Gujarat	Amreli	Amreli	Castor Seed	Castor seed	FAQ	07/08/2025	5650	6320	5825
Gujarat	Amreli	Amreli	Foxtail Millet(Navane)	Navane Hybrid	FAQ	07/08/2025	1725	2855	2550
Gujarat	Amreli	Amreli	Wheat	Rajasthan Tukdi	FAQ	07/08/2025	2355	2825	2745
Gujarat	Amreli	Bagasara	Bengal Gram(Gram)(Whole)	Average (Whole)	Non-FAQ	07/08/2025	5775	5875	5825
Gujarat	Amreli	Bagasara	Corriander seed	A-1, Green	FAQ	07/08/2025	6000	6575	6287
Gujarat	Amreli	Bagasara	Sesamum(Sesame,Gingelly,Til)	White	Non-FAQ	07/08/2025	5700	9305	7502
Gujarat	Amreli	Damnagar	Cauliflower	Cauliflower	FAQ	07/08/2025	3050	4050	3500
Gujarat	Amreli	Damnagar	Tomato	Local	Non-FAQ	07/08/2025	4850	5500	5200
Gujarat	Amreli	Savarkundla	Bengal Gram(Gram)(Whole)	Average (Whole)	FAQ	07/08/2025	5500	5875	5700
Gujarat	Amreli	Savarkundla	Groundnut	Big (With Shell)	Non-FAQ	07/08/2025	5000	5375	5150
Gujarat	Anand	Anand(Veg,Yard,Anand)	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	2000	2500	2250
Gujarat	Anand	Anand(Veg,Yard,Anand)	Cabbage	Cabbage	FAQ	07/08/2025	1500	1750	1625
Gujarat	Anand	Anand(Veg,Yard,Anand)	Cauliflower	Cauliflower	FAQ	07/08/2025	2000	2350	2125
Gujarat	Anand	Khambhat(Veg Yard Khambhat)	Bhindi(Ladies Finger)	Other	FAQ	07/08/2025	3000	4000	3500
Gujarat	Anand	Khambhat(Veg Yard Khambhat)	Brinjal	Other	FAQ	07/08/2025	2500	3000	2800
Gujarat	Banaskanth	Deesa	Wheat	Other	FAQ	07/08/2025	2500	2710	2650
Gujarat	Banaskanth	Dhanera	Bajra(Pearl Millet/Cumbu)	Hybrid	FAQ	07/08/2025	1500	2640	2085
Gujarat	Banaskanth	Dhanera	Methi Seeds	Other	FAQ	07/08/2025	5360	5360	5360
Gujarat	Banaskanth	Dhanera	Rajgir	Rajgir	FAQ	07/08/2025	5290	5615	5465
Gujarat	Banaskanth	Lakhani	Mustard	Mustard	FAQ	07/08/2025	6390	6575	6482
Gujarat	Banaskanth	Palanpur	Castor Seed	Castor seed	FAQ	07/08/2025	6400	6505	6452
Gujarat	Banaskanth	Panthawada	Groundnut	Other	FAQ	07/08/2025	3750	6125	5500
Gujarat	Banaskanth	Thara	Castor Seed	Castor seed	FAQ	07/08/2025	6425	6565	6495
Gujarat	Banaskanth	Vadgam	Bajra(Pearl Millet/Cumbu)	Other	FAQ	07/08/2025	2075	2555	2525
Gujarat	Bharuch	Jambusar	Arhar (Tur/Red Gram)(Whole)	Other	FAQ	07/08/2025	6200	7000	6600
Gujarat	Bharuch	Jambusar(Kaavi)	Bajra(Pearl Millet/Cumbu)	Other	FAQ	07/08/2025	2200	2600	2400
Gujarat	Bharuch	Jambusar(Kaavi)	Maize	Other	FAQ	07/08/2025	1800	2200	2000
Gujarat	Bhavnagar	Bhavnagar	Bajra(Pearl Millet/Cumbu)	Local	Non-FAQ	07/08/2025	1870	2755	2310
Gujarat	Bhavnagar	Bhavnagar	Bengal Gram(Gram)(Whole)	Other	FAQ	07/08/2025	5895	6045	5970
Gujarat	Bhavnagar	Bhavnagar	Castor Seed	Other	FAQ	07/08/2025	5800	6060	5930
Gujarat	Bhavnagar	Bhavnagar	Green Gram (Moong)(Whole)	Other	Non-FAQ	07/08/2025	7200	7705	7450
Gujarat	Bhavnagar	Bhavnagar	Groundnut	Bold	Non-FAQ	07/08/2025	4255	4855	4555
Gujarat	Bhavnagar	Mahuva(Station Road)	Bajra(Pearl Millet/Cumbu)	Hybrid	FAQ	07/08/2025	1805	2915	2500
Gujarat	Bhavnagar	Mahuva(Station Road)	Onion	Red	FAQ	07/08/2025	400	1640	750
Gujarat	Bhavnagar	Mahuva(Station Road)	Onion	White	FAQ	07/08/2025	475	955	750
Gujarat	Bhavnagar	Palitana	Bengal Gram(Gram)(Whole)	Medium	FAQ	07/08/2025	4540	5810	5175
Gujarat	Bhavnagar	Palitana	Green Gram (Moong)(Whole)	Hybrid	FAQ	07/08/2025	6000	6800	6400
Gujarat	Bhavnagar	Taleja	Black Gram (Urd Beans)(Whole)	Local	FAQ	07/08/2025	6255	6255	6255
Gujarat	Bhavnagar	Taleja	Green Gram (Moong)(Whole)	Local	FAQ	07/08/2025	5005	6010	5505
Gujarat	Botad	Botad	Bajra(Pearl Millet/Cumbu)	Other	Non-FAQ	07/08/2025	1750	2875	2350
Gujarat	Botad	Botad	Jowar(Sorghum)	Other	Non-FAQ	07/08/2025	2875	4050	3500
Gujarat	Botad	Botad	Kulthi(Horse Gram)	Other	FAQ	07/08/2025	3150	3675	3450
Gujarat	Dahod	Dahod	Bengal Gram(Gram)(Whole)	Desi (Whole)	FAQ	07/08/2025	5975	6110	6100
Gujarat	Dahod	Dahod	Rice	Coarse	FAQ	07/08/2025	5000	6000	5445
Gujarat	Dahod	Dahod	Soyabean	Soyabeen	Non-FAQ	07/08/2025	4600	4800	4700
Gujarat	Dahod	Dahod	Wheat	147 Average	FAQ	07/08/2025	2800	2850	2825
Gujarat	Dahod	Dahod(Veg. Market)	Bottle gourd	Bottle Gourd	FAQ	07/08/2025	1000	2200	1550
Gujarat	Dahod	Dahod(Veg. Market)	Cabbage	Cabbage	FAQ	07/08/2025	800	2000	1500
Gujarat	Dahod	Dahod(Veg. Market)	Cauliflower	Cauliflower	FAQ	07/08/2025	1000	3500	3000
Gujarat	Dahod	Dahod(Veg. Market)	Coriander(Leaves)	Coriander	FAQ	07/08/2025	200	3000	2500
Gujarat	Dahod	Dahod(Veg. Market)	Green Chilli	Green Chilly	FAQ	07/08/2025	1000	5000	4500
Gujarat	Dahod	Zalod(Sanjeli)	Maize	Other	FAQ	07/08/2025	2250	2450	2450
Gujarat	Dahod	Zalod(Zalod)	Paddy(Dhan)(Common)	Other	FAQ	07/08/2025	1500	1750	1625
Gujarat	Devbhumi Dwarka	Bhanvad	Cummin Seed(Jeera)	Medium	FAQ	07/08/2025	15400	17500	16500
Gujarat	Devbhumi Dwarka	Bhanvad	Groundnut	G20	Non-FAQ	07/08/2025	4500	5000	4800
Gujarat	Gandhinagar	Dehgam	Castor Seed	Other	FAQ	07/08/2025	6000	6250	6125
Gujarat	Gandhinagar	Dehgam(Rekhiyal)	Bajra(Pearl Millet/Cumbu)	Other	FAQ	07/08/2025	2485	2600	2542
Gujarat	Gandhinagar	Dehgam(Rekhiyal)	Wheat	Other	FAQ	07/08/2025	2625	2650	2637
Gujarat	Gandhinagar	Kalol	Guar Seed(Cluster Beans Seed)	Other	FAQ	07/08/2025	4575	4620	4600
Gujarat	Gandhinagar	Mansa(Manas Veg Yard)	Bitter gourd	Other	FAQ	07/08/2025	2000	2000	2000
Gujarat	Gandhinagar	Mansa(Manas Veg Yard)	Guar	Other	FAQ	07/08/2025	6000	7000	6000
Gujarat	Gandhinagar	Mansa(Manas Veg Yard)	Lemon	Other	FAQ	07/08/2025	2000	2000	2000
Gujarat	Gandhinagar	Mansa(Manas Veg Yard)	Tomato	Other	FAQ	07/08/2025	5500	5500	5500
Gujarat	Gir Somnath	Veraval	Black Gram (Urd Beans)(Whole)	Other	FAQ	07/08/2025	7060	7645	7505
Gujarat	Gir Somnath	Veraval	Millets	Millets	FAQ	07/08/2025	2000	2650	2505
Gujarat	Jamnagar	Dhrol	Arhar (Tur/Red Gram)(Whole)	Other	FAQ	07/08/2025	5375	5700	5540
